file,orgText,whisperxOut,WER
meisterfloh/meisterfloh_2577.wav,sank er zurück in die kissen und schloss die augen herr swammerdamm lud den peregrinus dringendst ein," sank er zurück in die Kissen und schloss die Augen. Herr Swammerdam lud den Peregrinus dringend ein,",
meisterfloh/meisterfloh_2578.wav,sich herabzubegeben und selbst aus dörtjes aus georges munde die jetzige lage der dinge zu vernehmen dann empfahl sich derselbe auf," sich herabzubegeben und selbst aus Dörthes, aus Georgs Mund, die jetzige Lage der Dinge zu vernehmen, dann im Fall sich derselbe auf",
meisterfloh/meisterfloh_2579.wav,ebenso weitläuftige und zeremoniöse weise wie er gekommen meister floh der die ganze zeit über ruhig auf dem kopfkissen," auf ebenso weitläufige und zeremoniöse Weise, wie er gekommen. Meister Flo, der die ganze Zeit über ruhig auf dem Kopfkissen",
meisterfloh/meisterfloh_2580.wav,gesessen sprang plötzlich hinauf bis zum zipfel der nachtmütze des herrn peregrinus da erhob er sich," angesessen, sprang plötzlich hinauf bis zum Zipfel der Nachtmütze des Herrn Peregrinus. Da erhob er sich",
meisterfloh/meisterfloh_2581.wav,hoch auf den langen hinterbeinen rang die hände streckte sie flehend zum himmel empor und rief mit," hoch auf den langen Hinterbeinen, rang die Hände, streckte sie flehend zum Himmel empor und trief mit von",
meisterfloh/meisterfloh_2582.wav,bittern tränen halberstickter stimme »weh mir ärmsten schon glaubte ich geborgen zu sein," bittern Tränen halb erstickter Stimme, weh mir Ärmstem, schon glaubte ich geborgen zu sein,",
meisterfloh/meisterfloh_2583.wav,und erst jetzt kommt die gefährlichste prüfung – was hilft aller mut alle standhaftigkeit meines edlen beschützers," Und erst jetzt kommt die gefährlichste Prüfung. Was hilft aller Mut, alle Standhaftigkeit meines edlen Beschützers,",
meisterfloh/meisterfloh_2584.wav,wenn sich alles alles gegen mich auflehnt – ich gebe mich – es ist alles aus«," Wenn sich alles, alles gegen mich auflehnt, Ich gebe mich, es ist alles aus.",
meisterfloh/meisterfloh_2585.wav,»was« sprach herr peregrinus mit matter stimme »was lamentiert ihr so auf meiner nachtmütze lieber meister," »Was«, sprach Herr Peregrinus mit matter Stimme, »was lamentiert ihr so auf meiner Nachtmütze, lieber Meister?",
meisterfloh/meisterfloh_2586.wav,glaubt ihr denn dass ihr allein zu klagen habt dass ich mich selbst nicht auch in dem miserabelsten zustande von der welt befinde," Glaubt ihr denn, dass ihr allein zu klagen habt, dass ich mich selbst nicht auch in dem miserabelsten Zustand von der Welt befinde,",
meisterfloh/meisterfloh_2587.wav,da ich in meinem ganzen wesen ganz zerrüttet und verstört bin und nicht weiss was ich anfangen ja," da ich in meinem ganzen Wesen ganz zerrüttet und verstört bin und nicht weiß, was ich anfangen, ja,",
meisterfloh/meisterfloh_2588.wav,wohin ich meine gedanken wenden soll glaubt aber nicht lieber meister floh," Wohin ich meine Gedanken wenden soll? Glaubt aber nicht, lieber Meister Flo,",
meisterfloh/meisterfloh_2589.wav,dass ich töricht genug sein werde mich in die nähe der klippe zu wagen an der ich mit all meinen schönen vorsätzen und entschlüssen scheitern kann," dass ich töricht genug sein werde, mich in die Nähe der Klippe zu wagen, an der ich mit all meinen schönen Vorsätzen und Entschlüssen scheitern kann.",
meisterfloh/meisterfloh_2590.wav,ich werde mich hüten swammerdamms einladung zu folgen und die verführerische dörtje elverdink wiederzusehen«," Ich werde mich hüten, Swamadams Einladung zu folgen und die verführerische Dörthea Elverding wiederzusehen.",
meisterfloh/meisterfloh_2591.wav,»in der tat« erwiderte meister floh nachdem er wieder den alten platz auf dem kopfkissen neben dem ohr des herrn peregrinus tyss eingenommen," »In der Tat«, erwiderte Meister Flo, »nachdem er wieder den alten Platz auf dem Kopfkissen neben dem Ohr des Herrn Peregrinus Thyss eingenommen,",
meisterfloh/meisterfloh_2592.wav,»in der tat ich weiss nicht ob ich so sehr es mir verderblich scheint euch doch nicht gerade raten sollte," In der Tat weiß ich nicht, ob ich, so sehr es mir verderblich scheint, euch doch nicht gerade raten sollte,",
meisterfloh/meisterfloh_2593.wav,sogleich zu swammerdamm hinunterzugehen es ist mir als wenn die linien eures horoskops," sogleich zu Swamadam hinunterzugehen. Es ist mir, als wenn die Linien eures Horoskops",
meisterfloh/meisterfloh_2594.wav,jetzt immer schneller und schneller zusammenliefen und ihr selbst im begriff ständet in den roten punkt zu treten –," jetzt immer schneller und schneller zusammenliefen und ihr selbst im Begriff stendet, in den roten Punkt zu treten.",
meisterfloh/meisterfloh_2595.wav,mag nun das dunkle verhängnis beschlossen haben was es will ich sehe ein," mag nun das dunkle Verhängnis beschlossen haben, was es will, ich sehe ein,",
meisterfloh/meisterfloh_2596.wav,dass selbst ein meister floh solchem beschluss nicht zu entgehen vermag und dass es ebenso albern als unnütz sein würde," dass selbst ein Meister Floh solchem Beschluss nicht zu entgehen vermag und dass es ebenso albern als unnütz sein würde,",
meisterfloh/meisterfloh_2597.wav,von euch meine rettung zu verlangen – geht hin seht sie nehmt ihre hand überliefert mich der sklaverei," von euch meine Rettung zu verlangen. Geht hin, seht sie, nehmt ihre Hand und überliefert mich der Sklaverei.",
meisterfloh/meisterfloh_2598.wav,und damit alles geschehe wie es die sterne wollen ohne dass fremdes sich einmische so macht auch keinen gebrauch von dem mikroskopischen," und damit alles geschehe, wie es die Sterne wollen, ohne dass Fremdes sich einmische, so macht auch keinen Gebrauch von dem Mikroskop.",
meisterfloh/meisterfloh_2599.wav,euer geist fest und doch seid ihr jetzt so kleinmütig so verzagt aber möget ihr sonst auch," Euer Geist fest, und doch seid ihr jetzt so kleinmütig, so verzagt, aber möget ihr sonst auch so",
meisterfloh/meisterfloh_2600.wav,so weise sein wie ihr wollt ja mag clemens des siebenten hochberühmter nuntius," Weise sein, wie ihr wollt. Ja, Mark Clemens VII., hochberühmter Nuncius,",
meisterfloh/meisterfloh_2601.wav,rorar euern verstand weit über den unsrigen setzen so habt ihr doch keinen sonderlichen begriff von dem festen willen des menschen," euren Verstand weit über den unsrigen setzen, so habt ihr doch keinen sonderlichen Begriff von dem festen Willen des Menschen.",
meisterfloh/meisterfloh_2602.wav,und schlagt ihn wenigstens viel zu geringe an noch einmal – ich breche nicht mein euch gegebenes wort und damit ihr sehet," und schlagt ihn wenigstens viel zu gering an. Noch einmal, ich breche nicht mein euch gegebenes Wort, und damit ihr seht,",
meisterfloh/meisterfloh_2603.wav,wie es mein fester entschluss ist die kleine nicht wiederzusehen werde ich jetzt aufstehen und mich wie ich es mir schon gestern vorgenommen," wie es mein fester Entschluss ist, die Kleine nicht wiederzusehen, werde ich jetzt aufstehen und mich, wie ich es mir schon gestern vorgenommen,",
meisterfloh/meisterfloh_2604.wav,zum buchbinder lämmerhirt begeben« »o peregrinus« rief meister floh »des menschen wille ist ein gebrechliches ding," zum Buchbinder Lämmerhirt begeben. — O Peregrinus, rief Meister Flo, das Menschenwille ist ein gebrechliches Ding.",
meisterfloh/meisterfloh_2605.wav,oft knickt ihn ein daherziehendes lüftchen welch eine kluft liegt zwischen dem was man will und dem das geschieht –," Oft knickt ihn ein daherziehendes Lüftchen, welch eine Kluft liegt zwischen dem, was man will, und dem, was geschieht.",
meisterfloh/meisterfloh_2606.wav,manches leben ist nur ein stetes wollen und mancher weiss vor lauter wollen am ende selbst nicht was er will –," Manches Leben ist nur ein stetes Wollen, und mancher weiß vor lauter Wollen am Ende selbst nicht, was er will.",
meisterfloh/meisterfloh_2607.wav,ihr wollt dörtje elverdink nicht wiedersehen und wer steht euch dafür dass es geschieht in dem nächsten augenblick," Ihr wollt Dörthea Elverding nicht wiedersehen. Und wer steht euch dafür, dass es geschieht in dem nächsten Augenblick,",
meisterfloh/meisterfloh_2608.wav,da ihr diesen entschluss ausgesprochen« seltsam genug war es wohl dass wirklich sich begab was meister floh mit prophetischem geiste," da ihr diesen Entschluss ausgesprochen. Seltsam genug war es wohl, dass wirklich sich begab, was Meister Floh mit prophetischem Geist",
meisterfloh/meisterfloh_2609.wav,vorausgesagt peregrinus stand nämlich auf kleidete sich an und wollte seinem vorsatz getreu zum buchbinder lämmerhirt," hatte vorausgesagt. Peregrinus stand nämlich auf, kleidete sich an und wollte, seinem Vorsatz getreu, zum Buchbinder Lämmerhirte",
meisterfloh/meisterfloh_2610.wav,gehen als er indessen bei swammerdamms zimmer vorbeikam wurde die türe weit geöffnet," gehen, als er indessen bei Swammerdams Zimmer vorbeikam, wurde die Tür weit geöffnet.",
meisterfloh/meisterfloh_2611.wav,und peregrinus wusste selbst gar nicht wie es geschah dass er plötzlich an swammerdamms," Und Peregrinus wusste selbst gar nicht, wie es geschah, dass er plötzlich an Zvammadams",
meisterfloh/meisterfloh_2612.wav,arm mitten im zimmer dicht vor dörtje elverdink stand die ganz fröhlich und unbefangen ihm hundert küsse zuwarf," Arm mitten im Zimmer dicht vor Dörthe Elverding stand, die ganz fröhlich und unbefangen ihm hundert Küsse zuwarf",
meisterfloh/meisterfloh_2613.wav,und mit ihrem silbernen glockenstimmlein freudig rief »guten morgen mein herzlieber peregrinus«," und mit ihrem silbernen Glockenstimmlein freudig rief, »Guten Morgen, mein Herz aller Lieber Peregrinus!«",
meisterfloh/meisterfloh_2614.wav,wer sich aber noch in dem zimmer befand das war herr george pepusch der zum offnen fenster hinausguckte und ein liedchen pfiff," Wer sich aber noch in dem Zimmer befand, das war Herr Georg Peppusch, der zum offenen Fenster hinaus guckte und ein Liedchen pfiff.",
meisterfloh/meisterfloh_2615.wav,jetzt warf er das fenster heftig zu und drehte   um »ach sieh da« rief er als gewahre er jetzt erst," Jetzt warf er das Fenster heftig zu und drehte sich um. »Ach, sieh da!« rief er, als gewahrte er es jetzt,",
meisterfloh/meisterfloh_2616.wav,den freund peregrinus »ach sieh da – du besuchst deine braut das ist in der ordnung und jeder dritte dabei nur lästig," den Freund Peregrinus. Ach, sieh da, du besuchst deine Braut, das ist in der Ordnung, und jeder Dritte dabei nur lästig.",
meisterfloh/meisterfloh_2617.wav,ich werde mich darum auch gleich fortpacken doch zuvor lass es dir sagen mein guter freund peregrinus," Ich werde mich darum auch gleich fortpacken. Doch zuvor lass es dir sagen, mein guter Freund Peregrinus,",
meisterfloh/meisterfloh_2618.wav,dass george pepusch jede gabe verschmäht die der barmherzige freund ihm gleich dem armen sünder hinwirft wie ein almosen –," dass Georg Pepusch jede Gabe verschmäht, die der barmherzige Freund ihm gleich dem armen Sünder hinwirft wie ein Almosen.",
meisterfloh/meisterfloh_2619.wav,verwünscht sei deine aufopferung ich will dir nichts zu verdanken haben nimm sie hin die schöne gamaheh die dich so innig liebt," Verwünscht sei deine Aufopferung, ich will dir nichts zu verdanken haben. Nimm sie hin, die schöne Gamahe, die dich so innig liebet.",
meisterfloh/meisterfloh_2620.wav,aber hüte dich dass die distel zeherit nicht wurzel fasst und die mauern deines hauses zersprengt«," Aber hüte dich, dass die Distelzeherit nicht Wurzel fasst und die Mauern deines Hauses zersprengt.",
meisterfloh/meisterfloh_2621.wav,georges ton und ganzes betragen grenzte an renommistische brutalität und peregrinus wurde von dem tiefsten unmut erfüllt," Georgs Ton und ganzes Betragen grenzten an renommistische Brutalität, und Peregrinus wurde von dem tiefsten Unmut erfüllt,",
meisterfloh/meisterfloh_2622.wav,als er gewahrte wie sehr ihn pepusch in seinem ganzen beginnen missverstanden »nie« sprach er," als er gewahrte, wie sehr ihn Peppusch in seinem ganzen Beginnen missverstand. »Nie«, sprach er,",
meisterfloh/meisterfloh_2623.wav,ohne jenen unmut zu bergen »nie ist es mir in den sinn gekommen dir in den weg zu treten der wahnsinn eifersüchtiger verliebtheit," ohne jenen Unmut zu verbergen, nie ist es mir in den Sinn gekommen, dir in den Weg zu treten. Der Wahnsinn eifersüchtiger Verliebter",
meisterfloh/meisterfloh_2624.wav,dass ich die schlange töten soll die du zu deiner selbstqual nährst in deiner brust und dass du es nur weisst," dass ich die Schlange töten soll, die du zu deiner Selbstqual nährst an deiner Brust. Und dass du es nur weißt.",
meisterfloh/meisterfloh_2625.wav,dir warf ich keine gabe hin dir brachte ich kein opfer als ich der schönsten vielleicht dem höchsten glück meines lebens entsagte andere," Dir warf ich keine Gabe hin, dir brachte ich kein Opfer, als ich der schönsten, vielleicht dem höchsten Glück meines Lebens entsagte. Andere.",
meisterfloh/meisterfloh_2626.wav,höhere pflichten ein unwiderrufliches wort zwangen mich dazu« – pepusch ballte in wildem zorn die faust und erhob," Höhere Pflichten, ein unwiderrufliches Wort, zwangen mich dazu. Pepo spallte in wildem Zorn die Faust und erhob sie.",
meisterfloh/meisterfloh_2627.wav,sie gegen den freund da sprang aber die kleine zwischen die freunde und fasste die hand des peregrinus indem sie lachend rief," sie gegen den Freund. Da sprang aber die Kleine zwischen die Freunde und fasste die Hand des Peregrinus, in dem sie lachend rief,",
meisterfloh/meisterfloh_2628.wav,»lass doch nur die geckische distel laufen sie hat nichts als wirres zeug im kopfe und ist," Lass doch die geckische Distel laufen, sie hat nichts als wirres Zeug im Kopf und ist,",
meisterfloh/meisterfloh_2629.wav,wie es distelart ist starr und störrisch ohne zu wissen was sie eigentlich will du bist mein und bleibst es auch," wie es Dieselart, starr und störrisch, ohne zu wissen, was sie eigentlich will. Du bist mein, und bleibst es auch.",
meisterfloh/meisterfloh_2630.wav,mein süsser herzlieber peregrinus«   damit zog die kleine den peregrinus auf das kanapee," mein süßer, herzallerliebster Peregrinus.« Damit zog die Kleine den Peregrinus auf das Kanapé",
meisterfloh/meisterfloh_2631.wav,und setzte sich ohne weitere umstände auf seinen schoss pepusch rannte nachdem er sich die nägel sattsam zerkaut," und setzte sich ohne weitere Umstände auf seinen Schoß. Peppusch rannte, nachdem er sich die Nägel sattsam zerkaut,",
meisterfloh/meisterfloh_2632.wav,wild zur türe hinaus die kleine wiederum in das fabelhafte verführerische gewand von silberzindel gekleidet," Wild zur Türe hinaus. Die Kleine, wiederum in das fabelhafte, verführerische Gewand von Silberzindel gekleidet,",
meisterfloh/meisterfloh_2633.wav,war ebenso anmutig ebenso ganz liebreiz als sonst peregrinus fühlte sich durchströmt von der elektrischen," war ebenso anmutig, ebenso ganz liebreiz als sonst. Peregrinus fühlte sich durchströmt von der",
meisterfloh/meisterfloh_2634.wav,wärme ihres leibes und doch wehten ihn dazwischen eiskalte unheimliche schauer an wie todeshauch," elektrischen Wärme ihres Leibes, und doch wehten ihn dazwischen eiskalte, unheimliche Schauer an, wie Todeshauch.",
meisterfloh/meisterfloh_2635.wav,zum erstenmal glaubte er tief in den augen der kleinen etwas seltsam lebloses starres zu gewahren," Zum ersten Mal glaubte er tief in den Augen der Kleinen, etwas seltsam Lebloses, Starres wahrzunehmen.",
meisterfloh/meisterfloh_2636.wav,und der ton ihrer stimme ja selbst das rauschen des wunderlichen silberzindels schien ein fremdartiges wesen zu verraten," Und der Ton ihrer Stimme, ja, selbst das Rauschen des wunderlichen Silberzindels, schien ein fremdartiges Wesen zu verraten,",
meisterfloh/meisterfloh_2637.wav,dem nimmermehr zu trauen es fiel ihm schwer aufs herz dass damals als dörtje gerade so gesprochen wie sie gedacht," dem Nimmermehr zu trauen. Es fiel ihm schwer aufs Herz, dass damals, als Dörthe gerade so gesprochen, wie sie gedacht,",
meisterfloh/meisterfloh_2638.wav,sie auch in zindel gekleidet gewesen warum er gerade den zindel bedrohlich fand wusste er selbst nicht aber die gedanken von," sie auch in Zindel gekleidet gewesen. Warum er gerade den Zindel bedrohlich fand, wusste er selbst nicht, aber die Gedanken von",
meisterfloh/meisterfloh_2639.wav,zindel und unheimlicher wirtschaft verbanden sich von selbst miteinander so wie ein traum das heterogenste vereint," Zindel und unheimlicher Wirtschaft verbanden sich von selbst miteinander, so wie ein Traum das Heterogenste vereint,",
meisterfloh/meisterfloh_2640.wav,und man alles für aberwitzig erklärt dessen tiefern zusammenhang man nicht einzusehen vermag peregrinus," und man alles für aberwitzig erklärt, dessen tiefen Zusammenhang man nicht einzusehen vermag. Peregrinus,",
meisterfloh/meisterfloh_2641.wav,weit entfernt das kleine süsse ding zu kränken mit etwa falschem verdacht unterdrückte mit gewalt seine gefühle," weit entfernt das kleine süße Ding zu kränken mit etwa falschem Verdacht, unterdrückte mit Gewalt seine Gefühle,",
meisterfloh/meisterfloh_2642.wav,und wartete nur auf einen günstigen moment sich loszuwickeln und der schlange des paradieses zu entfliehen »aber«," und wartete nur auf einen günstigen Moment, sich loszuwickeln und der Schlange des Paradieses zu entfliehen. Aber,",
meisterfloh/meisterfloh_2643.wav,sprach dörtje endlich »aber wie kommst du mir heute vor mein süsser freund so frostig so unempfindlich," Sprach Dörthier endlich, »Aber wie kommst du mir heute vor, mein süßer Freund? So frostig, so unempfindlich.",
meisterfloh/meisterfloh_2644.wav,was liegt dir im sinn mein leben« »kopfschmerz« erwiderte peregrinus so gleichmütig als er es nur vermochte »kopfschmerz –," Was liegt dir im Sinn, mein Leben? — Kopfschmerzen, erwiderte Peregrinus so gleichgültig, als er nur vermochte. Kopfschmerzen.",
meisterfloh/meisterfloh_2645.wav,grillen – einfältige gedanken – nichts anders ist es das mich etwas verstört mein holdes kind lass mich ins freie," Grillen, einfältige Gedanken, nichts anders ist es, das mich etwas stört, mein holdes Kind, lass mich ins Freie.",
meisterfloh/meisterfloh_2646.wav,und alles ist vorüber in wenigen minuten mich ruft ohnedies noch ein geschäft«   »es ist«," und alles ist vorüber in wenigen Minuten, mich ruft ohnedies noch ein Geschäft. Es ist",
meisterfloh/meisterfloh_2647.wav,rief die kleine indem sie rasch aufsprang »es ist alles gelogen aber du bist ein böser affe," rief die Kleine, indem sie rasch aufsprang, es ist alles gelogen, aber du bist ein böser Affe.",
meisterfloh/meisterfloh_2648.wav,der erst gezähmt werden muss« – peregrinus war froh als er sich auf der strasse befand," der erst gezähmt werden muss. Peregrinus war froh, als er sich auf der Straße befand,",
meisterfloh/meisterfloh_2649.wav,doch ganz ausgelassen freudig gebärdete sich meister floh der in peregrinus halsbinde unaufhörlich kicherte und lachte," Doch ganz ausgelassen freudig gebärdete sich Meister Floh, der in Peregrinos Halsbinde unaufhörlich kicherte und lachte,",
meisterfloh/meisterfloh_2650.wav,und die vorderhände zusammenschlug dass es hell klatschte dem peregrinus war diese fröhlichkeit seines kleinen schützlings etwas lästig," und die Vorderhände zusammenschlug, dass es hell klatschte. Dem Peregrinus war diese Fröhlichkeit seines kleinen Schützlings etwas lästig,",
meisterfloh/meisterfloh_2651.wav,da sie ihn in seinen gedanken störte er bat den meister floh ruhig zu sein denn schon hätten ihn ernsthafte leute mit blicken voll," da sie ihn in seinen Gedanken störte. Er bat den Meister Floh, ruhig zu sein, denn schon hätten ihn ernsthafte Leute mit Blicken voll vor",
meisterfloh/meisterfloh_2652.wav,vorwurfs betrachtet glaubend er sei es der so kichere und lache und närrische streiche treibe auf öffentlicher strasse," Wurfs betrachtet, glaubend, er sei es, der so kichere und lache und närrische Streiche treibe auf öffentlicher Straße.",
meisterfloh/meisterfloh_2653.wav,»o ich tor« rief aber meister floh in den ausbrüchen seiner unmässigen freude beharrend »o ich blödsinniger tor," »O ich Thor!« rief Meister Floh, in den Ausbrüchen seiner unmäßigen Freude beharrend, »o ich blödsinniger Thor!«",
meisterfloh/meisterfloh_2654.wav,dass ich da an dem siege zweifeln konnte wo gar kein kampf mehr vonnöten ja peregrinus es ist nicht anders," dass ich da an dem Siege zweifeln konnte, wo gar kein Kampf vonnöten. Ja, Peregrinus, es ist nicht anders.",
meisterfloh/meisterfloh_2655.wav,gesiegt hattet ihr in dem augenblick als selbst der tod der geliebten euern entschluss nicht zu erschüttern vermochte," Gesiegt hattet ihr in dem Augenblick, als der Tod der Geliebten euren Entschluss nicht zu erschüttern vermochte.",
meisterfloh/meisterfloh_2656.wav,lasst mich jauchzen lasst mich jubeln denn alles müsste mich trügen wenn nicht bald das helle sonnenlicht aufgehen sollte," Lasst mich jauchzen, lasst mich jubeln, denn alles müsst mich trügen, wenn nicht bald das helle Sonnenlicht aufgehen sollte,",
meisterfloh/meisterfloh_2657.wav,das alle geheimnisse aufklärt« als peregrinus an lämmerhirts türe pochte," das alle Geheimnisse aufklärt. Als Peregrinus an Lämmerhirts Tür pochte,",
meisterfloh/meisterfloh_2658.wav,rief eine sanfte weibliche stimme »herein« er öffnete die türe ein mädchen die sich," rief eine sanfte weibliche Stimme herein. Er öffnete die Tür. Ein Mädchen, das sich",
meisterfloh/meisterfloh_2659.wav,allein in der stube befand trat ihm entgegen und fragte ihn freundlich was ihm zu diensten stehe –," allein in der Stube befand, trat ihm entgegen und fragte ihn freundlich, was ihm zu Diensten stehe.",
meisterfloh/meisterfloh_2660.wav,mag es dem geneigten leser genügen wenn gesagt wird dass das mädchen ungefähr achtzehn jahre alt sein mochte," mag es dem geneigten Leser genügen, wenn gesagt wird, dass das Mädchen ungefähr achtzehn Jahre alt sein mochte.",
meisterfloh/meisterfloh_2661.wav,dass sie mehr gross als klein und schlank im reinsten ebenmass der glieder gewachsen war dass sie hellbraunes haar und dunkelblaue," dass sie mehr groß als klein und schlank im reinsten Ebenmaß der Glieder gewachsen war, dass sie hellbraunes Haar und dunkelblauer",
meisterfloh/meisterfloh_2662.wav,augen und eine haut hatte die das zarte flockengewebe schien von lilien und rosen," Augen und eine Haut hatte, die das zarte Flockengewebe schien von Lilien und Rosen.",
meisterfloh/meisterfloh_2663.wav,mehr als alles dies wollte aber gelten dass des mädchens antlitz jenes zarte geheimnis jungfräulicher reinheit," Mehr als alles dies wollte aber gelten, dass des Mädchen Antlitz jenes zarte Geheimnis jungfräulicher Reinheit",
meisterfloh/meisterfloh_2664.wav,himmlischen liebreizes aussprach wie es mancher alte deutsche maler in seinen gebilden erfasst –," hohen himmlischen Liebreiz es aussprach, wie es mancher der alten deutschen Maler in seinen Gebilden erfasst.",
meisterfloh/meisterfloh_2665.wav,sowie peregrinus der holden jungfrau ins auge blickte war es ihm als habe er in schwerlastenden banden gelegen," So wie Peregrinus der holden Jungfrau ins Auge blickte, war es ihm, als habe er in schwer belasteten Banden gelegen,",
meisterfloh/meisterfloh_2666.wav,die eine wohltätige macht gelöst und der engel des lichts stehe vor ihm an dessen hand er eingehen werde in das reich," die eine wohltätige Macht gelöst, und der Engel des Lichts stehe vor ihm, an dessen Hand er einkehren werde, in das Reich",
meisterfloh/meisterfloh_2667.wav,namenloser liebeswonne und sehnsucht – das mädchen wiederholte indem sie vor peregrinus starrem blick errötend," namenloser Liebeswonne und Sehnsucht. Das Mädchen wiederholte, indem sie, vor Peregrinos starrem Blick errötend,",
meisterfloh/meisterfloh_2668.wav,sittsam die augen niederschlug die frage was dem herrn beliebe mühsam stotterte peregrinus heraus," sitzahm die Augen niederschlug, die Frage, was dem Herrn Beliebe. Mühsam stotterte Peregrinus heraus,",
meisterfloh/meisterfloh_2669.wav,ob der buchbinder lämmerhirt hier wohne als nun das mädchen erwiderte dass lämmerhirt allerdings hier wohne," ob der Buchbinder Lämmerhirt hier wohne. Als nun das Mädchen erwiderte, dass Lämmerhirt allerdings hier wohne,",
meisterfloh/meisterfloh_2670.wav,dass er aber in geschäften ausgegangen da sprach peregrinus wirr durcheinander von einbänden die er bestellt," dass er aber in Geschäften ausgegangen, da sprach Peregrinus wirre durcheinander von Einbänden, die er bestellt,",
meisterfloh/meisterfloh_2671.wav,von büchern die lämmerhirt ihm verschaffen sollen zuletzt kam er etwas ins geleise und gedachte der prachtausgabe des ariost," von Büchern, die Lämmerhirt ihm verschaffen solle. Zuletzt kam er etwas ins Geleise und gedachte der Prachtausgabe des Ariost.",
meisterfloh/meisterfloh_2672.wav,die lämmerhirt in roten maroquin binden sollen mit reicher goldner verzierung da war es aber als durchführe die," die Lämmerhirt in roten Marokkin binden sollen, mit reicher goldener Verzierung. Da war es aber, als durchführe die",
meisterfloh/meisterfloh_2673.wav,holde jungfrau ein elektrischer funke sie schlug die hände zusammen und rief tränen in den augen »ach gott –," Holde Jungfrau ein elektrischer Funke. Sie schlug die Hände zusammen und rief, Tränen in den Augen, ach Gott,",
meisterfloh/meisterfloh_2674.wav,sie sind herr tyss« – sie machte eine bewegung als wolle sie peregrinus hand ergreifen trat aber schnell zurück," Sie sind's, Herr Tüß!' Sie machte eine Bewegung, als wolle sie Peregrinos Hand ergreifen, trat aber schnell zurück",
meisterfloh/meisterfloh_2675.wav,und ein tiefer seufzer schien die volle brust zu entlasten dann überstrahlte ein anmutiges lächeln der jungfrau antlitz," und ein tiefer Seufzer schien, die volle Brust zu entlasten. Dann überstrahlte ein anmutiges Lächeln der Jungfrau Antlitz,",
meisterfloh/meisterfloh_2676.wav,wie liebliches morgenrot und sie ergoss sich nun in dank und segenswünsche dafür dass peregrinus des vaters," wie liebliches Morgenrot, und sie ergoss ich nun in Dank- und Segenswünsche dafür, dass Peregrinus des Vaters",
meisterfloh/meisterfloh_2677.wav,der mutter wohltäter sei dass nicht dies allein – nein – seine milde seine freundlichkeit die art," der Mutter Wohltäter sei, dass nicht dies allein, nein, seine milde, seine Freundlichkeit, die Art,",
meisterfloh/meisterfloh_2678.wav,wie er noch zu vorigen weihnachten die kinder beschenkt und freude und fröhlichkeit verbreitet ihnen den frieden die heiterkeit," wie er noch zu vorigen Weihnachten die Kinder beschenkt und Freude und Fröhlichkeit verbreitet, ihnen den Frieden, die Heiterkeit",
meisterfloh/meisterfloh_2679.wav,des himmels gebracht sie räumte schnell des vaters lehnstuhl ab der mit," des Himmels gebracht. Sie räumte schnell des Vaters Lehnstuhl ab, der",
meisterfloh/meisterfloh_2680.wav,büchern skripturen heften ungebundenen drucken bepackt war rückte ihn heran und lud mit anmutiger gastlichkeit den," Büchern, Skripturen, Heften, ungebundenen Drucken bepackt war, rückte ihn heran und lud mit anmutiger Gastlichkeit den Perikel",
meisterfloh/meisterfloh_2681.wav,gewahrend versicherte schnell dass sie den preis der arbeit nicht wisse und daher keine bezahlung annehmen könne herr peregrinus möge es sich aber," fahrend, versicherte schnell, dass sie den Preis der Arbeit nicht wisse und daher keine Bezahlung annehmen könne. Herr Peregrinus möge es sich aber",
meisterfloh/meisterfloh_2682.wav,gefallen lassen einige augenblicke zu verweilen da der vater gleich zurückkommen müsse dem peregrinus war es," fallen lassen, einige Augenblicke zu verweilen, da der Vater gleich zurückkommen müsse. Dem Peregrinus war es,",
meisterfloh/meisterfloh_2683.wav,als schmölze das nichtswürdige metall in seiner hand in einen klumpen zusammen," als schmolze das nichtswürdige Metall in seiner Hand zu einem Klumpen zusammen,",
meisterfloh/meisterfloh_2684.wav,er steckte die goldstücke schneller wieder ein als er sie hervorgeholt das mädchen griff jetzt als peregrinus sich mechanisch in lämmerhirts breiten," Er steckte die Goldstücke schneller wieder ein, als er sie hervorgeholt. Das Mädchen griff jetzt, als Peregrinus sich mechanisch in Lämmerhirz breitnahm.",
meisterfloh/meisterfloh_2685.wav,lehnsessel niedergelassen nach ihrem stuhl aus instinktmässiger höflichkeit sprang herr peregrinus auf," Lehnstuhl niedergelassen, nach ihrem Stuhl, aus instinktmäßiger Höflichkeit, sprang Peregrinus auf,",
meisterfloh/meisterfloh_2686.wav,und wollte den stuhl heranrücken da geschah es aber dass er statt der stuhllehne des mädchens hand erfasste und er glaubte," und wollte den Stuhl heranrücken. Da geschah es aber, dass er statt der Stuhllehne des Mädchens Hand erfasste, und er glaubte,",
meisterfloh/meisterfloh_2687.wav,als er das kleinod leise zu drücken wagte einen kaum merkbaren gegendruck zu fühlen – »kätzchen kätzchen," als er das Kleinod leise zu drücken wagte, einen kaum merkbaren Gegendruck zu fühlen. »Kätzchen, Kätzchen!«",
meisterfloh/meisterfloh_2688.wav,was machst du« mit diesen worten wandte sich das mädchen und hob ein zwirnknäuel von dem fussboden auf, »Was machst du?« Mit diesen Worten wandte sich das Mädchen und hob ein Zwirnknäuel von dem Fußboden auf.,
